model,forecast_date,target,location_name,point,quantile_0.025,quantile_0.975
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,South Dakota,6,1,25
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,Tennessee,22,4,74
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,Texas,91,27,414
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,TN,22,4,74
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,TX,91,27,414
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,UT,12,3,40
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,Utah,12,3,40
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,VA,89,20,283
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,Vermont,0,0,1
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,Virgin Islands,1,0,4
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,Virginia,89,20,283
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,VT,0,0,1
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,WA,22,7,66
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,Washington,22,7,66
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,West Virginia,7,2,32
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,WI,61,10,256
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,Wisconsin,61,10,256
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,WV,7,2,32
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,WY,1,0,3
LANL-GrowthRate,5/25/2020,16 day ahead inc hosp,Wyoming,1,0,3
CU-select,5/25/2020,18 day ahead inc hosp,AK,0,0,0
CU-select,5/25/2020,18 day ahead inc hosp,AL,45,17,82
CU-select,5/25/2020,18 day ahead inc hosp,Alabama,45,17,82
CU-select,5/25/2020,18 day ahead inc hosp,Alaska,0,0,0
CU-select,5/25/2020,18 day ahead inc hosp,AR,20,10,42
CU-select,5/25/2020,18 day ahead inc hosp,Arizona,30,16,50
CU-select,5/25/2020,18 day ahead inc hosp,Arkansas,20,10,42
CU-select,5/25/2020,18 day ahead inc hosp,AZ,30,16,50
CU-select,5/25/2020,18 day ahead inc hosp,CA,152,81,253
CU-select,5/25/2020,18 day ahead inc hosp,California,152,81,253
CU-select,5/25/2020,18 day ahead inc hosp,CO,32,21,57
CU-select,5/25/2020,18 day ahead inc hosp,Colorado,32,21,57
CU-select,5/25/2020,18 day ahead inc hosp,Connecticut,61,38,85
CU-select,5/25/2020,18 day ahead inc hosp,CT,61,38,85
CU-select,5/25/2020,18 day ahead inc hosp,DE,17,8,31
CU-select,5/25/2020,18 day ahead inc hosp,Delaware,17,8,31
CU-select,5/25/2020,18 day ahead inc hosp,FL,126,63,196
CU-select,5/25/2020,18 day ahead inc hosp,Florida,126,63,196
CU-select,5/25/2020,18 day ahead inc hosp,GA,48,21,88
CU-select,5/25/2020,18 day ahead inc hosp,Georgia,48,21,88
CU-select,5/25/2020,18 day ahead inc hosp,Hawaii,0,0,1
CU-select,5/25/2020,18 day ahead inc hosp,HI,0,0,1
CU-select,5/25/2020,18 day ahead inc hosp,IA,41,19,83
CU-select,5/25/2020,18 day ahead inc hosp,ID,0,0,3
CU-select,5/25/2020,18 day ahead inc hosp,Idaho,0,0,3
CU-select,5/25/2020,18 day ahead inc hosp,IL,131,84,211
CU-select,5/25/2020,18 day ahead inc hosp,Illinois,131,84,211
CU-select,5/25/2020,18 day ahead inc hosp,IN,65,36,125
CU-select,5/25/2020,18 day ahead inc hosp,Indiana,65,36,125
CU-select,5/25/2020,18 day ahead inc hosp,Iowa,41,19,83
CU-select,5/25/2020,18 day ahead inc hosp,Kansas,2,0,6
CU-select,5/25/2020,18 day ahead inc hosp,Kentucky,35,15,84
CU-select,5/25/2020,18 day ahead inc hosp,KS,2,0,6
CU-select,5/25/2020,18 day ahead inc hosp,KY,35,15,84
CU-select,5/25/2020,18 day ahead inc hosp,LA,35,16,63
CU-select,5/25/2020,18 day ahead inc hosp,Louisiana,35,16,63
CU-select,5/25/2020,18 day ahead inc hosp,MA,35,18,54
CU-select,5/25/2020,18 day ahead inc hosp,Maine,5,1,11
CU-select,5/25/2020,18 day ahead inc hosp,Maryland,98,62,138
CU-select,5/25/2020,18 day ahead inc hosp,Massachusetts,35,18,54
CU-select,5/25/2020,18 day ahead inc hosp,MD,98,62,138
CU-select,5/25/2020,18 day ahead inc hosp,ME,5,1,11
CU-select,5/25/2020,18 day ahead inc hosp,MI,44,23,73
CU-select,5/25/2020,18 day ahead inc hosp,Michigan,44,23,73
CU-select,5/25/2020,18 day ahead inc hosp,Minnesota,108,61,176
CU-select,5/25/2020,18 day ahead inc hosp,Mississippi,34,15,66
CU-select,5/25/2020,18 day ahead inc hosp,Missouri,9,3,20
CU-select,5/25/2020,18 day ahead inc hosp,MN,108,61,176
CU-select,5/25/2020,18 day ahead inc hosp,MO,9,3,20
CU-select,5/25/2020,18 day ahead inc hosp,Montana,0,0,0
CU-select,5/25/2020,18 day ahead inc hosp,MS,34,15,66
CU-select,5/25/2020,18 day ahead inc hosp,MT,0,0,0
CU-select,5/25/2020,18 day ahead inc hosp,National,2139,1324,3528
CU-select,5/25/2020,18 day ahead inc hosp,NC,178,94,326
CU-select,5/25/2020,18 day ahead inc hosp,ND,6,2,15
CU-select,5/25/2020,18 day ahead inc hosp,NE,49,25,91
CU-select,5/25/2020,18 day ahead inc hosp,Nebraska,49,25,91
CU-select,5/25/2020,18 day ahead inc hosp,Nevada,19,9,34
CU-select,5/25/2020,18 day ahead inc hosp,New Hampshire,4,0,9
CU-select,5/25/2020,18 day ahead inc hosp,New Jersey,31,21,48
CU-select,5/25/2020,18 day ahead inc hosp,New Mexico,4,0,8
CU-select,5/25/2020,18 day ahead inc hosp,New York,132,96,194
CU-select,5/25/2020,18 day ahead inc hosp,NH,4,0,9
CU-select,5/25/2020,18 day ahead inc hosp,NJ,31,21,48
CU-select,5/25/2020,18 day ahead inc hosp,NM,4,0,8
CU-select,5/25/2020,18 day ahead inc hosp,North Carolina,178,94,326
CU-select,5/25/2020,18 day ahead inc hosp,North Dakota,6,2,15
CU-select,5/25/2020,18 day ahead inc hosp,NV,19,9,34
CU-select,5/25/2020,18 day ahead inc hosp,NY,132,96,194
CU-select,5/25/2020,18 day ahead inc hosp,OH,73,41,140
CU-select,5/25/2020,18 day ahead inc hosp,Ohio,73,41,140
CU-select,5/25/2020,18 day ahead inc hosp,OK,8,2,20
CU-select,5/25/2020,18 day ahead inc hosp,Oklahoma,8,2,20
CU-select,5/25/2020,18 day ahead inc hosp,OR,3,0,11
CU-select,5/25/2020,18 day ahead inc hosp,Oregon,3,0,11
CU-select,5/25/2020,18 day ahead inc hosp,PA,51,33,82
CU-select,5/25/2020,18 day ahead inc hosp,Pennsylvania,51,33,82
CU-select,5/25/2020,18 day ahead inc hosp,Rhode Island,12,6,24
CU-select,5/25/2020,18 day ahead inc hosp,RI,12,6,24
CU-select,5/25/2020,18 day ahead inc hosp,SC,23,9,41
CU-select,5/25/2020,18 day ahead inc hosp,SD,0,0,3
CU-select,5/25/2020,18 day ahead inc hosp,South Carolina,23,9,41
CU-select,5/25/2020,18 day ahead inc hosp,South Dakota,0,0,3
CU-select,5/25/2020,18 day ahead inc hosp,Tennessee,22,10,42
CU-select,5/25/2020,18 day ahead inc hosp,Texas,123,72,213
CU-select,5/25/2020,18 day ahead inc hosp,TN,22,10,42
CU-select,5/25/2020,18 day ahead inc hosp,TX,123,72,213
CU-select,5/25/2020,18 day ahead inc hosp,UT,9,2,19
CU-select,5/25/2020,18 day ahead inc hosp,Utah,9,2,19
CU-select,5/25/2020,18 day ahead inc hosp,VA,139,82,230
CU-select,5/25/2020,18 day ahead inc hosp,Vermont,0,0,1
CU-select,5/25/2020,18 day ahead inc hosp,Virginia,139,82,230
CU-select,5/25/2020,18 day ahead inc hosp,VT,0,0,1
CU-select,5/25/2020,18 day ahead inc hosp,WA,12,4,21
CU-select,5/25/2020,18 day ahead inc hosp,Washington,12,4,21
CU-select,5/25/2020,18 day ahead inc hosp,West Virginia,3,0,12
CU-select,5/25/2020,18 day ahead inc hosp,WI,58,30,105
CU-select,5/25/2020,18 day ahead inc hosp,Wisconsin,58,30,105
CU-select,5/25/2020,18 day ahead inc hosp,WV,3,0,12
CU-select,5/25/2020,18 day ahead inc hosp,WY,0,0,2
CU-select,5/25/2020,18 day ahead inc hosp,Wyoming,0,0,2
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,AK,0,0,1
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Alaska,0,0,1
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,AR,25,0,60
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Arizona,87,0,133
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Arkansas,25,0,60
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,AZ,87,0,133
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,CA,389,105,600
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,California,389,105,600
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,CO,56,0,314
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Colorado,56,0,314
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,DE,29,0,77
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Delaware,29,0,77
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,GA,143,0,298
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Georgia,143,0,298
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,IA,0,0,1
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,ID,3,0,6
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Idaho,3,0,6
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,IL,279,0,1064
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Illinois,279,0,1064
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,IN,177,0,618
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Indiana,177,0,618
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Iowa,0,0,1
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Kansas,11,0,20
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Kentucky,45,0,94
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,KS,11,0,20
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,KY,45,0,94
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,LA,85,0,195
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Louisiana,85,0,195
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Maine,6,0,15
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,ME,6,0,15
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,MI,110,0,216
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Michigan,110,0,216
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Minnesota,116,0,199
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Mississippi,77,0,156
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Missouri,44,0,96
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,MN,116,0,199
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,MO,44,0,96
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Montana,1,0,2
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,MS,77,0,156
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,MT,1,0,2
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,National,975,0,2588
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,ND,4,0,6
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,New Hampshire,39,1,82
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,New Jersey,716,0,1698
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,New Mexico,75,0,109
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,NH,39,1,82
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,NJ,716,0,1698
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,NM,75,0,109
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,North Dakota,4,0,6
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,OK,9,0,15
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Oklahoma,9,0,15
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,SD,7,0,11
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,South Dakota,7,0,11
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Tennessee,7,0,29
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Texas,157,0,252
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,TN,7,0,29
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,TX,157,0,252
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,UT,216,40,398
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Utah,216,40,398
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,VA,183,0,686
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Vermont,0,0,1
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Virginia,183,0,686
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,VT,0,0,1
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,West Virginia,3,0,13
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,WI,85,0,116
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,Wisconsin,85,0,116
GT-DeepCOVID,5/25/2020,17 day ahead inc hosp,WV,3,0,13
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,AK,0,0,0
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,AL,40,8,158
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Alabama,40,8,158
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Alaska,0,0,0
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,AR,18,5,99
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Arizona,31,10,114
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Arkansas,18,5,99
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,AZ,31,10,114
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,CA,182,44,555
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,California,182,44,555
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,CO,39,9,128
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Colorado,39,9,128
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Connecticut,34,10,100
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,CT,34,10,100
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,DC,13,3,40
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,DE,16,4,54
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Delaware,16,4,54
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,District of Columbia,13,3,40
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,FL,97,36,400
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Florida,97,36,400
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,GA,95,31,313
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Georgia,95,31,313
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Hawaii,0,0,0
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,HI,0,0,0
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,IA,42,12,147
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,ID,2,1,7
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Idaho,2,1,7
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,IL,269,98,1031
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Illinois,269,98,1031
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,IN,56,17,174
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Indiana,56,17,174
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Iowa,42,12,147
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Kansas,6,1,20
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Kentucky,14,3,49
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,KS,6,1,20
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,KY,14,3,49
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,LA,26,6,94
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Louisiana,26,6,94
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,MA,51,11,173
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Maine,8,2,37
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Maryland,109,33,351
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Massachusetts,51,11,173
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,MD,109,33,351
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,ME,8,2,37
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,MI,36,9,109
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Michigan,36,9,109
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Minnesota,95,18,318
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Mississippi,40,7,141
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Missouri,15,5,48
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,MN,95,18,318
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,MO,15,5,48
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Montana,0,0,0
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,MS,40,7,141
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,MT,0,0,0
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,NC,81,17,270
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,ND,5,1,23
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,NE,21,5,91
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Nebraska,21,5,91
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Nevada,18,5,78
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,New Hampshire,6,1,27
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,New Jersey,78,24,201
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,New Mexico,22,8,74
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,New York,208,48,584
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,NH,6,1,27
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,NJ,78,24,201
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,NM,22,8,74
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,North Carolina,81,17,270
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,North Dakota,5,1,23
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,NV,18,5,78
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,NY,208,48,584
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,OH,74,17,240
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Ohio,74,17,240
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,OK,14,5,48
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Oklahoma,14,5,48
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,OR,4,1,14
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Oregon,4,1,14
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,PA,72,24,215
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Pennsylvania,72,24,215
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Puerto Rico,9,1,38
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Rhode Island,16,4,49
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,RI,16,4,49
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,SC,26,6,102
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,SD,6,1,24
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,South Carolina,26,6,102
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,South Dakota,6,1,24
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Tennessee,21,6,90
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Texas,99,24,338
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,TN,21,6,90
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,TX,99,24,338
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,UT,12,3,38
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Utah,12,3,38
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,VA,91,19,295
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Vermont,0,0,1
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Virgin Islands,1,0,4
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Virginia,91,19,295
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,VT,0,0,1
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,WA,20,7,64
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Washington,20,7,64
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,West Virginia,6,1,29
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,WI,64,19,240
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Wisconsin,64,19,240
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,WV,6,1,29
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,WY,1,0,3
LANL-GrowthRate,5/25/2020,17 day ahead inc hosp,Wyoming,1,0,3
CU-select,5/25/2020,19 day ahead inc hosp,AK,0,0,0
CU-select,5/25/2020,19 day ahead inc hosp,AL,48,20,82
CU-select,5/25/2020,19 day ahead inc hosp,Alabama,48,20,82
CU-select,5/25/2020,19 day ahead inc hosp,Alaska,0,0,0
CU-select,5/25/2020,19 day ahead inc hosp,AR,22,11,45
CU-select,5/25/2020,19 day ahead inc hosp,Arizona,30,15,47
CU-select,5/25/2020,19 day ahead inc hosp,Arkansas,22,11,45
CU-select,5/25/2020,19 day ahead inc hosp,AZ,30,15,47
CU-select,5/25/2020,19 day ahead inc hosp,CA,151,86,243
CU-select,5/25/2020,19 day ahead inc hosp,California,151,86,243
CU-select,5/25/2020,19 day ahead inc hosp,CO,33,19,59
CU-select,5/25/2020,19 day ahead inc hosp,Colorado,33,19,59
CU-select,5/25/2020,19 day ahead inc hosp,Connecticut,58,35,92
CU-select,5/25/2020,19 day ahead inc hosp,CT,58,35,92
CU-select,5/25/2020,19 day ahead inc hosp,DE,16,8,30
CU-select,5/25/2020,19 day ahead inc hosp,Delaware,16,8,30
CU-select,5/25/2020,19 day ahead inc hosp,FL,127,56,209
CU-select,5/25/2020,19 day ahead inc hosp,Florida,127,56,209
CU-select,5/25/2020,19 day ahead inc hosp,GA,43,22,96
CU-select,5/25/2020,19 day ahead inc hosp,Georgia,43,22,96
CU-select,5/25/2020,19 day ahead inc hosp,Hawaii,0,0,1
CU-select,5/25/2020,19 day ahead inc hosp,HI,0,0,1
CU-select,5/25/2020,19 day ahead inc hosp,IA,47,19,86
CU-select,5/25/2020,19 day ahead inc hosp,ID,0,0,3
CU-select,5/25/2020,19 day ahead inc hosp,Idaho,0,0,3
CU-select,5/25/2020,19 day ahead inc hosp,IL,125,67,201
CU-select,5/25/2020,19 day ahead inc hosp,Illinois,125,67,201
CU-select,5/25/2020,19 day ahead inc hosp,IN,64,32,115
CU-select,5/25/2020,19 day ahead inc hosp,Indiana,64,32,115
CU-select,5/25/2020,19 day ahead inc hosp,Iowa,47,19,86
CU-select,5/25/2020,19 day ahead inc hosp,Kansas,2,0,5
CU-select,5/25/2020,19 day ahead inc hosp,Kentucky,36,13,82
CU-select,5/25/2020,19 day ahead inc hosp,KS,2,0,5
CU-select,5/25/2020,19 day ahead inc hosp,KY,36,13,82
CU-select,5/25/2020,19 day ahead inc hosp,LA,34,16,68
CU-select,5/25/2020,19 day ahead inc hosp,Louisiana,34,16,68
CU-select,5/25/2020,19 day ahead inc hosp,MA,33,20,50
CU-select,5/25/2020,19 day ahead inc hosp,Maine,4,0,12
CU-select,5/25/2020,19 day ahead inc hosp,Maryland,92,59,141
CU-select,5/25/2020,19 day ahead inc hosp,Massachusetts,33,20,50
CU-select,5/25/2020,19 day ahead inc hosp,MD,92,59,141
CU-select,5/25/2020,19 day ahead inc hosp,ME,4,0,12
CU-select,5/25/2020,19 day ahead inc hosp,MI,43,20,80
CU-select,5/25/2020,19 day ahead inc hosp,Michigan,43,20,80
CU-select,5/25/2020,19 day ahead inc hosp,Minnesota,115,65,202
CU-select,5/25/2020,19 day ahead inc hosp,Mississippi,36,13,69
CU-select,5/25/2020,19 day ahead inc hosp,Missouri,9,2,18
CU-select,5/25/2020,19 day ahead inc hosp,MN,115,65,202
CU-select,5/25/2020,19 day ahead inc hosp,MO,9,2,18
CU-select,5/25/2020,19 day ahead inc hosp,Montana,0,0,0
CU-select,5/25/2020,19 day ahead inc hosp,MS,36,13,69
CU-select,5/25/2020,19 day ahead inc hosp,MT,0,0,0
CU-select,5/25/2020,19 day ahead inc hosp,National,2175,1255,3557
CU-select,5/25/2020,19 day ahead inc hosp,NC,182,100,362
CU-select,5/25/2020,19 day ahead inc hosp,ND,6,0,13
CU-select,5/25/2020,19 day ahead inc hosp,NE,55,29,122
CU-select,5/25/2020,19 day ahead inc hosp,Nebraska,55,29,122
CU-select,5/25/2020,19 day ahead inc hosp,Nevada,19,7,35
CU-select,5/25/2020,19 day ahead inc hosp,New Hampshire,3,0,7
CU-select,5/25/2020,19 day ahead inc hosp,New Jersey,27,15,38
CU-select,5/25/2020,19 day ahead inc hosp,New Mexico,4,0,8
CU-select,5/25/2020,19 day ahead inc hosp,New York,126,92,188
CU-select,5/25/2020,19 day ahead inc hosp,NH,3,0,7
CU-select,5/25/2020,19 day ahead inc hosp,NJ,27,15,38
CU-select,5/25/2020,19 day ahead inc hosp,NM,4,0,8
CU-select,5/25/2020,19 day ahead inc hosp,North Carolina,182,100,362
CU-select,5/25/2020,19 day ahead inc hosp,North Dakota,6,0,13
CU-select,5/25/2020,19 day ahead inc hosp,NV,19,7,35
CU-select,5/25/2020,19 day ahead inc hosp,NY,126,92,188
CU-select,5/25/2020,19 day ahead inc hosp,OH,75,37,138
CU-select,5/25/2020,19 day ahead inc hosp,Ohio,75,37,138
CU-select,5/25/2020,19 day ahead inc hosp,OK,9,2,24
CU-select,5/25/2020,19 day ahead inc hosp,Oklahoma,9,2,24
CU-select,5/25/2020,19 day ahead inc hosp,OR,3,0,8
CU-select,5/25/2020,19 day ahead inc hosp,Oregon,3,0,8
CU-select,5/25/2020,19 day ahead inc hosp,PA,49,28,78
CU-select,5/25/2020,19 day ahead inc hosp,Pennsylvania,49,28,78
CU-select,5/25/2020,19 day ahead inc hosp,Rhode Island,12,5,22
CU-select,5/25/2020,19 day ahead inc hosp,RI,12,5,22
CU-select,5/25/2020,19 day ahead inc hosp,SC,21,7,51
CU-select,5/25/2020,19 day ahead inc hosp,SD,0,0,2
CU-select,5/25/2020,19 day ahead inc hosp,South Carolina,21,7,51
