tsa_id,tsa_name,date,patients_covid_total,patients_covid_ward,patients_covid_icu,beds_avail_total,beds_avail_icu,patients_all_total,patients_all_icu
N,Bryan/College Station,2020-08-25,17.0,14.0,3.0,145.0,7.0,292.0,32.0
N,Bryan/College Station,2020-08-26,20.0,19.0,1.0,134.0,6.0,305.0,32.0
N,Bryan/College Station,2020-08-27,20.0,19.0,1.0,106.0,4.0,320.0,36.0
N,Bryan/College Station,2020-08-28,20.0,18.0,2.0,122.0,5.0,334.0,36.0
N,Bryan/College Station,2020-08-29,23.0,19.0,4.0,140.0,4.0,319.0,34.0
N,Bryan/College Station,2020-08-30,24.0,18.0,6.0,134.0,6.0,315.0,31.0
N,Bryan/College Station,2020-08-31,22.0,17.0,5.0,138.0,5.0,298.0,33.0
N,Bryan/College Station,2020-09-01,20.0,16.0,4.0,167.0,3.0,295.0,37.0
N,Bryan/College Station,2020-09-02,22.0,17.0,5.0,139.0,2.0,335.0,43.0
N,Bryan/College Station,2020-09-03,20.0,14.0,6.0,152.0,4.0,341.0,41.0
N,Bryan/College Station,2020-09-04,26.0,21.0,5.0,167.0,7.0,324.0,40.0
N,Bryan/College Station,2020-09-05,24.0,19.0,5.0,152.0,10.0,321.0,37.0
N,Bryan/College Station,2020-09-06,23.0,16.0,7.0,207.0,9.0,282.0,36.0
N,Bryan/College Station,2020-09-07,23.0,17.0,6.0,195.0,6.0,279.0,28.0
N,Bryan/College Station,2020-09-08,28.0,21.0,7.0,208.0,6.0,280.0,37.0
N,Bryan/College Station,2020-09-09,22.0,15.0,7.0,179.0,9.0,296.0,38.0
N,Bryan/College Station,2020-09-10,23.0,18.0,5.0,136.0,7.0,323.0,30.0
N,Bryan/College Station,2020-09-11,17.0,12.0,5.0,162.0,12.0,328.0,34.0
N,Bryan/College Station,2020-09-12,17.0,12.0,5.0,132.0,5.0,330.0,31.0
N,Bryan/College Station,2020-09-13,16.0,12.0,4.0,154.0,4.0,328.0,32.0
N,Bryan/College Station,2020-09-14,11.0,7.0,4.0,119.0,8.0,292.0,28.0
N,Bryan/College Station,2020-09-15,11.0,7.0,4.0,181.0,11.0,305.0,34.0
N,Bryan/College Station,2020-09-16,10.0,6.0,4.0,130.0,9.0,347.0,38.0
N,Bryan/College Station,2020-09-17,9.0,5.0,4.0,131.0,4.0,341.0,33.0
N,Bryan/College Station,2020-09-18,10.0,6.0,4.0,181.0,11.0,309.0,36.0
N,Bryan/College Station,2020-09-19,14.0,11.0,3.0,161.0,15.0,319.0,33.0
O,Austin,2020-04-12,22.0,10.0,12.0,1408.0,144.0,1059.0,
O,Austin,2020-04-13,26.0,11.0,15.0,1227.0,156.0,1028.0,
O,Austin,2020-04-14,28.0,12.0,16.0,1427.0,164.0,1148.0,
O,Austin,2020-04-15,30.0,13.0,17.0,1257.0,174.0,1052.0,
O,Austin,2020-04-16,22.0,8.0,14.0,1379.0,178.0,973.0,
O,Austin,2020-04-17,36.0,23.0,13.0,1271.0,169.0,1001.0,
O,Austin,2020-04-18,29.0,19.0,10.0,1369.0,173.0,1011.0,
O,Austin,2020-04-19,25.0,12.0,13.0,1200.0,172.0,1212.0,
O,Austin,2020-04-20,27.0,20.0,7.0,1188.0,172.0,1050.0,
O,Austin,2020-04-21,23.0,16.0,7.0,1511.0,172.0,881.0,
O,Austin,2020-04-22,62.0,33.0,29.0,1150.0,152.0,1379.0,
O,Austin,2020-04-23,83.0,46.0,37.0,1086.0,165.0,1824.0,255.0
O,Austin,2020-04-24,76.0,45.0,31.0,1263.0,187.0,1994.0,290.0
O,Austin,2020-04-25,59.0,34.0,25.0,1459.0,184.0,1722.0,238.0
O,Austin,2020-04-26,47.0,27.0,20.0,1368.0,164.0,1404.0,214.0
O,Austin,2020-04-27,46.0,23.0,23.0,1125.0,148.0,1317.0,213.0
O,Austin,2020-04-28,51.0,24.0,27.0,1189.0,116.0,1758.0,242.0
O,Austin,2020-04-29,81.0,46.0,35.0,1285.0,163.0,2029.0,263.0
O,Austin,2020-04-30,88.0,53.0,35.0,1259.0,156.0,2090.0,271.0
O,Austin,2020-05-01,68.0,43.0,25.0,1177.0,116.0,1665.0,249.0
O,Austin,2020-05-02,47.0,28.0,19.0,1150.0,118.0,1423.0,185.0
O,Austin,2020-05-03,59.0,30.0,29.0,1063.0,118.0,1543.0,271.0
O,Austin,2020-05-04,47.0,26.0,21.0,1128.0,125.0,1257.0,194.0
O,Austin,2020-05-05,68.0,39.0,29.0,1282.0,148.0,1896.0,254.0
O,Austin,2020-05-06,93.0,60.0,33.0,1027.0,127.0,2205.0,262.0
O,Austin,2020-05-07,84.0,58.0,26.0,1069.0,139.0,2216.0,252.0
O,Austin,2020-05-08,82.0,55.0,27.0,1096.0,107.0,2025.0,196.0
O,Austin,2020-05-09,56.0,37.0,19.0,1049.0,129.0,1851.0,161.0
O,Austin,2020-05-10,50.0,26.0,24.0,946.0,103.0,1411.0,176.0
O,Austin,2020-05-11,49.0,23.0,26.0,1069.0,103.0,1398.0,197.0
O,Austin,2020-05-12,72.0,40.0,32.0,1084.0,103.0,2045.0,286.0
O,Austin,2020-05-13,98.0,60.0,38.0,962.0,108.0,2402.0,293.0
O,Austin,2020-05-14,72.0,42.0,30.0,1076.0,114.0,2012.0,272.0
O,Austin,2020-05-15,99.0,57.0,42.0,961.0,102.0,2318.0,292.0
O,Austin,2020-05-16,76.0,43.0,33.0,895.0,104.0,2048.0,272.0
O,Austin,2020-05-17,7.0,4.0,3.0,960.0,93.0,774.0,73.0
O,Austin,2020-05-18,25.0,16.0,9.0,872.0,90.0,848.0,106.0
O,Austin,2020-05-19,54.0,35.0,19.0,1071.0,118.0,1520.0,177.0
O,Austin,2020-05-20,82.0,48.0,34.0,939.0,112.0,2127.0,312.0
O,Austin,2020-05-21,56.0,37.0,19.0,1012.0,121.0,1736.0,208.0
O,Austin,2020-05-22,30.0,22.0,8.0,906.0,106.0,1549.0,179.0
O,Austin,2020-05-23,103.0,63.0,40.0,880.0,107.0,2484.0,311.0
O,Austin,2020-05-24,43.0,26.0,17.0,908.0,103.0,1299.0,194.0
O,Austin,2020-05-25,20.0,12.0,8.0,1114.0,118.0,988.0,118.0
O,Austin,2020-05-26,35.0,21.0,14.0,1254.0,117.0,1149.0,135.0
O,Austin,2020-05-27,46.0,31.0,15.0,1125.0,142.0,1730.0,150.0
O,Austin,2020-05-28,66.0,36.0,30.0,944.0,100.0,1929.0,216.0
O,Austin,2020-05-29,93.0,49.0,44.0,886.0,113.0,2480.0,308.0
O,Austin,2020-05-30,92.0,50.0,42.0,867.0,135.0,2384.0,296.0
O,Austin,2020-05-31,87.0,48.0,39.0,986.0,142.0,2265.0,289.0
O,Austin,2020-06-01,89.0,48.0,41.0,965.0,138.0,2167.0,269.0
O,Austin,2020-06-02,89.0,49.0,40.0,1016.0,133.0,2138.0,279.0
O,Austin,2020-06-03,98.0,58.0,40.0,914.0,107.0,2475.0,311.0
O,Austin,2020-06-04,88.0,48.0,40.0,838.0,109.0,2585.0,325.0
O,Austin,2020-06-05,79.0,43.0,36.0,820.0,110.0,2645.0,303.0
O,Austin,2020-06-06,89.0,52.0,37.0,835.0,96.0,2521.0,301.0
O,Austin,2020-06-07,100.0,56.0,44.0,1029.0,113.0,2840.0,375.0
O,Austin,2020-06-08,87.0,47.0,40.0,876.0,108.0,2178.0,308.0
O,Austin,2020-06-09,90.0,51.0,39.0,928.0,112.0,2322.0,320.0
O,Austin,2020-06-10,93.0,54.0,39.0,760.0,101.0,2469.0,338.0
O,Austin,2020-06-11,89.0,49.0,40.0,734.0,92.0,2543.0,338.0
O,Austin,2020-06-12,120.0,73.0,47.0,806.0,127.0,2535.0,333.0
O,Austin,2020-06-13,121.0,72.0,49.0,745.0,106.0,2556.0,327.0
O,Austin,2020-06-14,123.0,73.0,50.0,842.0,115.0,2514.0,348.0
O,Austin,2020-06-15,141.0,89.0,52.0,859.0,120.0,2151.0,321.0
O,Austin,2020-06-16,137.0,83.0,54.0,910.0,125.0,2340.0,322.0
O,Austin,2020-06-17,148.0,92.0,56.0,838.0,102.0,2495.0,344.0
O,Austin,2020-06-18,164.0,101.0,63.0,786.0,112.0,2574.0,351.0
O,Austin,2020-06-19,179.0,106.0,73.0,767.0,104.0,2780.0,361.0
O,Austin,2020-06-20,181.0,109.0,72.0,780.0,98.0,2715.0,370.0
O,Austin,2020-06-21,196.0,117.0,79.0,786.0,89.0,2556.0,355.0
O,Austin,2020-06-22,205.0,123.0,82.0,742.0,93.0,2453.0,332.0
O,Austin,2020-06-23,245.0,145.0,100.0,825.0,111.0,2391.0,332.0
O,Austin,2020-06-24,274.0,168.0,106.0,705.0,85.0,2670.0,366.0
O,Austin,2020-06-25,288.0,176.0,112.0,662.0,89.0,2701.0,352.0
O,Austin,2020-06-26,296.0,182.0,114.0,723.0,87.0,2721.0,382.0
O,Austin,2020-06-27,337.0,216.0,121.0,805.0,86.0,2690.0,359.0
O,Austin,2020-06-28,343.0,223.0,120.0,795.0,84.0,2530.0,345.0
O,Austin,2020-06-29,373.0,248.0,125.0,848.0,88.0,2265.0,352.0
O,Austin,2020-06-30,388.0,253.0,135.0,782.0,97.0,2383.0,364.0
O,Austin,2020-07-01,404.0,267.0,137.0,768.0,96.0,2558.0,386.0
O,Austin,2020-07-02,426.0,267.0,159.0,646.0,74.0,2644.0,388.0
O,Austin,2020-07-03,459.0,291.0,168.0,791.0,64.0,2626.0,388.0
O,Austin,2020-07-04,461.0,286.0,175.0,753.0,70.0,2632.0,386.0
O,Austin,2020-07-05,469.0,294.0,175.0,810.0,86.0,2462.0,367.0
O,Austin,2020-07-06,485.0,341.0,144.0,813.0,79.0,2344.0,351.0
O,Austin,2020-07-07,550.0,402.0,148.0,769.0,85.0,2294.0,362.0
O,Austin,2020-07-08,534.0,377.0,157.0,693.0,59.0,2599.0,383.0
O,Austin,2020-07-09,504.0,319.0,185.0,672.0,63.0,2727.0,402.0
O,Austin,2020-07-10,486.0,335.0,151.0,651.0,64.0,2758.0,373.0
O,Austin,2020-07-11,500.0,347.0,153.0,638.0,67.0,2774.0,366.0
O,Austin,2020-07-12,483.0,326.0,157.0,684.0,74.0,2654.0,383.0
O,Austin,2020-07-13,498.0,332.0,166.0,717.0,78.0,2470.0,373.0
O,Austin,2020-07-14,518.0,345.0,173.0,655.0,57.0,2406.0,362.0
O,Austin,2020-07-15,530.0,357.0,173.0,609.0,49.0,2613.0,384.0
O,Austin,2020-07-16,548.0,373.0,175.0,678.0,53.0,2689.0,394.0
O,Austin,2020-07-17,517.0,357.0,160.0,626.0,51.0,2710.0,396.0
O,Austin,2020-07-18,521.0,336.0,185.0,583.0,54.0,2758.0,400.0
O,Austin,2020-07-19,522.0,338.0,184.0,540.0,51.0,2567.0,366.0
O,Austin,2020-07-20,542.0,358.0,184.0,573.0,57.0,2525.0,365.0
O,Austin,2020-07-21,577.0,393.0,184.0,627.0,67.0,2507.0,372.0
O,Austin,2020-07-22,575.0,396.0,179.0,468.0,67.0,2587.0,364.0
O,Austin,2020-07-23,160.0,108.0,52.0,531.0,23.0,2487.0,302.0
O,Austin,2020-07-24,302.0,188.0,114.0,540.0,37.0,3231.0,451.0
O,Austin,2020-07-25,429.0,290.0,139.0,627.0,40.0,5126.0,760.0
O,Austin,2020-07-26,515.0,284.0,231.0,563.0,50.0,2774.0,388.0
O,Austin,2020-07-27,536.0,282.0,254.0,609.0,45.0,2774.0,767.0
O,Austin,2020-07-28,429.0,287.0,142.0,356.0,68.0,5037.0,757.0
O,Austin,2020-07-29,420.0,284.0,136.0,353.0,61.0,2393.0,766.0
O,Austin,2020-07-30,384.0,250.0,134.0,377.0,53.0,2398.0,372.0
O,Austin,2020-07-31,378.0,244.0,134.0,440.0,66.0,2386.0,366.0
O,Austin,2020-08-01,365.0,230.0,135.0,441.0,109.0,2404.0,235.0
O,Austin,2020-08-02,368.0,235.0,133.0,382.0,111.0,2363.0,214.0
O,Austin,2020-08-03,348.0,221.0,127.0,444.0,105.0,2257.0,356.0
O,Austin,2020-08-04,347.0,226.0,121.0,471.0,105.0,2226.0,362.0
O,Austin,2020-08-05,342.0,224.0,115.0,457.0,128.0,2235.0,325.0
O,Austin,2020-08-06,342.0,221.0,115.0,448.0,124.0,2310.0,341.0
O,Austin,2020-08-07,326.0,214.0,107.0,447.0,117.0,2311.0,353.0
O,Austin,2020-08-08,302.0,189.0,108.0,442.0,81.0,2329.0,371.0
O,Austin,2020-08-09,297.0,195.0,101.0,457.0,104.0,2337.0,368.0
O,Austin,2020-08-10,305.0,203.0,100.0,488.0,89.0,2304.0,357.0
O,Austin,2020-08-11,300.0,190.0,106.0,492.0,96.0,2194.0,358.0
O,Austin,2020-08-12,290.0,178.0,106.0,497.0,95.0,2249.0,351.0
O,Austin,2020-08-13,310.0,196.0,112.0,478.0,91.0,2388.0,354.0
O,Austin,2020-08-14,295.0,187.0,106.0,504.0,93.0,2448.0,363.0
O,Austin,2020-08-15,287.0,182.0,102.0,501.0,96.0,2473.0,363.0
O,Austin,2020-08-16,272.0,170.0,102.0,504.0,85.0,2368.0,365.0
O,Austin,2020-08-17,275.0,178.0,96.0,459.0,82.0,2609.0,380.0
O,Austin,2020-08-18,282.0,185.0,95.0,435.0,77.0,2541.0,378.0
O,Austin,2020-08-19,280.0,182.0,95.0,415.0,74.0,2600.0,382.0
O,Austin,2020-08-20,249.0,150.0,91.0,414.0,78.0,2632.0,385.0
O,Austin,2020-08-21,231.0,139.0,88.0,453.0,95.0,2613.0,381.0
O,Austin,2020-08-22,217.0,129.0,85.0,437.0,55.0,2648.0,396.0
O,Austin,2020-08-23,217.0,135.0,81.0,691.0,73.0,2479.0,367.0
O,Austin,2020-08-24,199.0,125.0,73.0,693.0,87.0,2334.0,358.0
O,Austin,2020-08-25,182.0,107.0,74.0,796.0,83.0,2487.0,353.0
O,Austin,2020-08-26,182.0,106.0,75.0,623.0,64.0,2530.0,371.0
O,Austin,2020-08-27,172.0,95.0,76.0,553.0,45.0,2568.0,391.0
O,Austin,2020-08-28,169.0,96.0,72.0,520.0,51.0,2639.0,409.0
O,Austin,2020-08-29,161.0,96.0,65.0,589.0,54.0,2609.0,403.0
O,Austin,2020-08-30,163.0,93.0,70.0,652.0,59.0,2568.0,395.0
O,Austin,2020-08-31,163.0,98.0,65.0,690.0,72.0,2358.0,364.0
O,Austin,2020-09-01,160.0,98.0,62.0,730.0,101.0,2383.0,344.0
O,Austin,2020-09-02,156.0,94.0,61.0,579.0,67.0,2444.0,365.0
O,Austin,2020-09-03,138.0,79.0,57.0,653.0,76.0,2489.0,373.0
O,Austin,2020-09-04,141.0,79.0,59.0,620.0,84.0,2502.0,363.0
O,Austin,2020-09-05,144.0,84.0,58.0,605.0,86.0,2485.0,359.0
O,Austin,2020-09-06,136.0,82.0,53.0,610.0,85.0,2596.0,362.0
O,Austin,2020-09-07,139.0,89.0,48.0,689.0,88.0,2420.0,333.0
O,Austin,2020-09-08,173.0,90.0,80.0,676.0,92.0,2413.0,329.0
O,Austin,2020-09-09,135.0,79.0,53.0,643.0,93.0,2385.0,333.0
O,Austin,2020-09-10,125.0,73.0,51.0,553.0,71.0,2561.0,366.0
O,Austin,2020-09-11,121.0,69.0,50.0,559.0,70.0,2584.0,364.0
O,Austin,2020-09-12,106.0,60.0,42.0,686.0,76.0,2578.0,357.0
O,Austin,2020-09-13,102.0,58.0,42.0,606.0,75.0,2492.0,353.0
O,Austin,2020-09-14,100.0,55.0,45.0,579.0,70.0,2392.0,356.0
O,Austin,2020-09-15,95.0,50.0,45.0,612.0,71.0,2352.0,346.0
O,Austin,2020-09-16,94.0,51.0,42.0,724.0,77.0,2549.0,364.0
O,Austin,2020-09-17,93.0,53.0,39.0,709.0,74.0,2820.0,376.0
O,Austin,2020-09-18,89.0,54.0,34.0,691.0,81.0,2833.0,361.0
O,Austin,2020-09-19,82.0,52.0,29.0,692.0,84.0,2883.0,356.0
P,San Antonio,2020-04-12,57.0,35.0,22.0,2488.0,351.0,3398.0,
P,San Antonio,2020-04-13,57.0,35.0,22.0,2596.0,333.0,3405.0,
P,San Antonio,2020-04-14,64.0,39.0,25.0,2493.0,342.0,3276.0,
P,San Antonio,2020-04-15,65.0,38.0,27.0,2425.0,326.0,3359.0,
P,San Antonio,2020-04-16,30.0,19.0,11.0,2537.0,320.0,2815.0,
P,San Antonio,2020-04-17,47.0,32.0,15.0,2032.0,345.0,3120.0,
P,San Antonio,2020-04-18,52.0,33.0,19.0,2159.0,310.0,3467.0,
P,San Antonio,2020-04-19,46.0,28.0,18.0,2260.0,299.0,3332.0,
P,San Antonio,2020-04-20,38.0,21.0,17.0,2214.0,306.0,2155.0,
P,San Antonio,2020-04-21,45.0,13.0,32.0,2350.0,350.0,3074.0,
P,San Antonio,2020-04-22,109.0,72.0,37.0,2570.0,365.0,3698.0,
P,San Antonio,2020-04-23,80.0,45.0,35.0,2254.0,313.0,3647.0,302.0
P,San Antonio,2020-04-24,63.0,38.0,25.0,2061.0,303.0,3640.0,398.0
P,San Antonio,2020-04-25,53.0,21.0,32.0,2277.0,393.0,3742.0,445.0
P,San Antonio,2020-04-26,60.0,27.0,33.0,2283.0,280.0,3662.0,383.0
P,San Antonio,2020-04-27,59.0,23.0,36.0,2222.0,295.0,3687.0,361.0
P,San Antonio,2020-04-28,59.0,21.0,38.0,2210.0,329.0,3699.0,395.0
P,San Antonio,2020-04-29,58.0,27.0,31.0,2107.0,265.0,3940.0,422.0
P,San Antonio,2020-04-30,53.0,18.0,35.0,1999.0,248.0,3861.0,424.0
P,San Antonio,2020-05-01,54.0,19.0,35.0,1995.0,253.0,4114.0,401.0
P,San Antonio,2020-05-02,57.0,18.0,39.0,2008.0,267.0,4028.0,415.0
P,San Antonio,2020-05-03,61.0,29.0,32.0,2117.0,294.0,3568.0,424.0
P,San Antonio,2020-05-04,56.0,21.0,35.0,2209.0,300.0,3794.0,403.0
P,San Antonio,2020-05-05,67.0,35.0,32.0,2064.0,304.0,3786.0,400.0
P,San Antonio,2020-05-06,69.0,35.0,34.0,1941.0,276.0,3946.0,440.0
P,San Antonio,2020-05-07,56.0,19.0,37.0,1904.0,314.0,4430.0,439.0
P,San Antonio,2020-05-08,68.0,35.0,33.0,1938.0,256.0,4327.0,404.0
P,San Antonio,2020-05-09,71.0,37.0,34.0,2096.0,286.0,4059.0,392.0
P,San Antonio,2020-05-10,59.0,25.0,34.0,2008.0,247.0,3934.0,404.0
P,San Antonio,2020-05-11,53.0,19.0,34.0,2104.0,282.0,3827.0,420.0
P,San Antonio,2020-05-12,72.0,34.0,38.0,2187.0,280.0,4000.0,446.0
P,San Antonio,2020-05-13,71.0,20.0,51.0,1907.0,227.0,4159.0,480.0
P,San Antonio,2020-05-14,61.0,24.0,37.0,1869.0,257.0,4028.0,444.0
P,San Antonio,2020-05-15,65.0,38.0,27.0,1907.0,227.0,4028.0,437.0
P,San Antonio,2020-05-16,76.0,48.0,28.0,1889.0,266.0,4179.0,437.0
P,San Antonio,2020-05-17,82.0,46.0,36.0,1898.0,278.0,4010.0,432.0
P,San Antonio,2020-05-18,80.0,45.0,35.0,1648.0,250.0,3721.0,361.0
P,San Antonio,2020-05-19,84.0,49.0,35.0,2048.0,286.0,4067.0,432.0
P,San Antonio,2020-05-20,93.0,64.0,29.0,1757.0,246.0,4732.0,455.0
P,San Antonio,2020-05-21,95.0,64.0,31.0,1706.0,220.0,4467.0,518.0
P,San Antonio,2020-05-22,90.0,55.0,35.0,1670.0,208.0,4552.0,483.0
P,San Antonio,2020-05-23,96.0,59.0,37.0,1545.0,206.0,4669.0,461.0
P,San Antonio,2020-05-24,93.0,60.0,33.0,1849.0,212.0,4367.0,474.0
P,San Antonio,2020-05-25,87.0,57.0,30.0,1854.0,227.0,3840.0,446.0
P,San Antonio,2020-05-26,90.0,57.0,33.0,1837.0,244.0,3858.0,422.0
P,San Antonio,2020-05-27,108.0,70.0,38.0,1810.0,244.0,4219.0,440.0
P,San Antonio,2020-05-28,106.0,73.0,33.0,1865.0,240.0,4563.0,450.0
P,San Antonio,2020-05-29,64.0,29.0,35.0,1771.0,217.0,4352.0,446.0
P,San Antonio,2020-05-30,98.0,61.0,37.0,1672.0,199.0,4220.0,438.0
P,San Antonio,2020-05-31,90.0,58.0,32.0,1711.0,197.0,3948.0,441.0
P,San Antonio,2020-06-01,105.0,69.0,36.0,1768.0,199.0,4132.0,465.0
P,San Antonio,2020-06-02,87.0,51.0,36.0,1907.0,213.0,3649.0,346.0
P,San Antonio,2020-06-03,101.0,69.0,32.0,1614.0,196.0,4362.0,439.0
P,San Antonio,2020-06-04,74.0,47.0,27.0,1764.0,214.0,3568.0,325.0
P,San Antonio,2020-06-05,111.0,72.0,39.0,1704.0,208.0,4638.0,432.0
P,San Antonio,2020-06-06,98.0,63.0,35.0,1649.0,209.0,4372.0,461.0
P,San Antonio,2020-06-07,94.0,65.0,29.0,1748.0,239.0,3976.0,419.0
P,San Antonio,2020-06-08,99.0,72.0,27.0,1756.0,229.0,3887.0,419.0
P,San Antonio,2020-06-09,119.0,81.0,38.0,1810.0,224.0,4234.0,470.0
P,San Antonio,2020-06-10,128.0,77.0,51.0,1540.0,192.0,4516.0,407.0
P,San Antonio,2020-06-11,133.0,88.0,45.0,1495.0,186.0,4607.0,460.0
P,San Antonio,2020-06-12,116.0,73.0,43.0,1572.0,203.0,4577.0,479.0
P,San Antonio,2020-06-13,144.0,94.0,50.0,1614.0,202.0,4565.0,487.0
P,San Antonio,2020-06-14,163.0,119.0,44.0,1548.0,188.0,4302.0,462.0
P,San Antonio,2020-06-15,165.0,114.0,51.0,1525.0,185.0,4181.0,439.0
P,San Antonio,2020-06-16,185.0,127.0,58.0,1534.0,196.0,4265.0,470.0
P,San Antonio,2020-06-17,233.0,161.0,72.0,1448.0,168.0,4414.0,474.0
P,San Antonio,2020-06-18,227.0,159.0,68.0,1467.0,173.0,4284.0,458.0
P,San Antonio,2020-06-19,279.0,208.0,71.0,1458.0,161.0,4240.0,447.0
P,San Antonio,2020-06-20,334.0,241.0,93.0,1493.0,163.0,4454.0,455.0
P,San Antonio,2020-06-21,357.0,261.0,96.0,1571.0,176.0,4773.0,376.0
P,San Antonio,2020-06-22,473.0,352.0,121.0,1728.0,198.0,4492.0,488.0
P,San Antonio,2020-06-23,501.0,374.0,127.0,1387.0,162.0,4100.0,472.0
P,San Antonio,2020-06-24,549.0,415.0,134.0,1197.0,135.0,4576.0,499.0
P,San Antonio,2020-06-25,606.0,459.0,147.0,1190.0,175.0,4573.0,470.0
P,San Antonio,2020-06-26,675.0,505.0,170.0,1106.0,119.0,4532.0,485.0
P,San Antonio,2020-06-27,814.0,580.0,234.0,1132.0,116.0,5075.0,581.0
P,San Antonio,2020-06-28,778.0,574.0,204.0,1066.0,115.0,4544.0,507.0
P,San Antonio,2020-06-29,935.0,663.0,272.0,1271.0,152.0,4184.0,496.0
P,San Antonio,2020-06-30,1010.0,742.0,268.0,1229.0,137.0,4300.0,511.0
P,San Antonio,2020-07-01,1091.0,814.0,277.0,1066.0,122.0,4488.0,525.0
P,San Antonio,2020-07-02,1170.0,854.0,316.0,1297.0,170.0,4448.0,545.0
P,San Antonio,2020-07-03,1196.0,877.0,319.0,927.0,111.0,4439.0,534.0
P,San Antonio,2020-07-04,1208.0,859.0,349.0,1008.0,125.0,3891.0,542.0
P,San Antonio,2020-07-05,1274.0,927.0,347.0,1025.0,119.0,4339.0,547.0
P,San Antonio,2020-07-06,1313.0,931.0,382.0,830.0,110.0,4175.0,565.0
P,San Antonio,2020-07-07,1350.0,973.0,377.0,867.0,101.0,4181.0,556.0
P,San Antonio,2020-07-08,1414.0,1020.0,394.0,720.0,96.0,4552.0,606.0
P,San Antonio,2020-07-09,1442.0,1016.0,426.0,729.0,77.0,4711.0,643.0
P,San Antonio,2020-07-10,1439.0,1030.0,409.0,733.0,97.0,4618.0,600.0
P,San Antonio,2020-07-11,1529.0,1091.0,438.0,647.0,77.0,4638.0,629.0
P,San Antonio,2020-07-12,1490.0,1068.0,422.0,657.0,60.0,4496.0,620.0
P,San Antonio,2020-07-13,1535.0,1082.0,453.0,626.0,69.0,4372.0,643.0
P,San Antonio,2020-07-14,1563.0,1110.0,453.0,617.0,81.0,4444.0,608.0
P,San Antonio,2020-07-15,1549.0,1095.0,454.0,612.0,87.0,4612.0,673.0
P,San Antonio,2020-07-16,1555.0,1063.0,492.0,667.0,89.0,4726.0,694.0
P,San Antonio,2020-07-17,1509.0,1043.0,466.0,676.0,88.0,4688.0,676.0
P,San Antonio,2020-07-18,1520.0,1068.0,452.0,702.0,93.0,4638.0,676.0
P,San Antonio,2020-07-19,1432.0,979.0,453.0,691.0,80.0,4534.0,679.0
P,San Antonio,2020-07-20,1473.0,1016.0,457.0,643.0,73.0,4462.0,692.0
P,San Antonio,2020-07-21,1475.0,1024.0,451.0,708.0,97.0,4466.0,687.0
P,San Antonio,2020-07-22,1432.0,970.0,462.0,638.0,78.0,4673.0,727.0
P,San Antonio,2020-07-23,619.0,355.0,264.0,386.0,160.0,412.0,386.0
P,San Antonio,2020-07-24,908.0,581.0,327.0,713.0,79.0,3652.0,745.0
P,San Antonio,2020-07-25,934.0,594.0,340.0,561.0,84.0,4480.0,777.0
P,San Antonio,2020-07-26,1066.0,651.0,398.0,715.0,101.0,4081.0,810.0
P,San Antonio,2020-07-27,1073.0,640.0,415.0,843.0,118.0,4729.0,808.0
P,San Antonio,2020-07-28,1187.0,764.0,423.0,813.0,152.0,4135.0,808.0
P,San Antonio,2020-07-29,1157.0,762.0,395.0,855.0,128.0,4271.0,816.0
P,San Antonio,2020-07-30,1106.0,724.0,382.0,864.0,133.0,4267.0,769.0
P,San Antonio,2020-07-31,1075.0,677.0,387.0,973.0,129.0,4154.0,782.0
P,San Antonio,2020-08-01,1089.0,664.0,401.0,1077.0,142.0,4441.0,846.0
P,San Antonio,2020-08-02,964.0,604.0,349.0,1097.0,151.0,3996.0,770.0
P,San Antonio,2020-08-03,1012.0,631.0,372.0,1233.0,174.0,4098.0,828.0
P,San Antonio,2020-08-04,1089.0,684.0,393.0,1074.0,177.0,4251.0,840.0
P,San Antonio,2020-08-05,1035.0,644.0,378.0,1024.0,177.0,4208.0,815.0
P,San Antonio,2020-08-06,1010.0,609.0,385.0,1069.0,181.0,4476.0,842.0
P,San Antonio,2020-08-07,944.0,579.0,350.0,1130.0,163.0,4297.0,839.0
P,San Antonio,2020-08-08,929.0,560.0,354.0,1068.0,161.0,4512.0,818.0
P,San Antonio,2020-08-09,909.0,549.0,345.0,988.0,148.0,4199.0,835.0
P,San Antonio,2020-08-10,847.0,520.0,312.0,1108.0,177.0,4188.0,804.0
P,San Antonio,2020-08-11,856.0,541.0,304.0,1011.0,176.0,4107.0,780.0
P,San Antonio,2020-08-12,846.0,533.0,304.0,983.0,170.0,4217.0,779.0
P,San Antonio,2020-08-13,796.0,497.0,291.0,964.0,169.0,4238.0,790.0
P,San Antonio,2020-08-14,734.0,438.0,285.0,964.0,154.0,4144.0,800.0
P,San Antonio,2020-08-15,704.0,417.0,277.0,969.0,177.0,4224.0,765.0
P,San Antonio,2020-08-16,684.0,388.0,283.0,1157.0,191.0,4116.0,749.0
P,San Antonio,2020-08-17,676.0,396.0,269.0,1029.0,177.0,4059.0,776.0
P,San Antonio,2020-08-18,675.0,405.0,260.0,1155.0,179.0,4073.0,778.0
P,San Antonio,2020-08-19,664.0,395.0,258.0,972.0,170.0,4172.0,975.0
P,San Antonio,2020-08-20,598.0,345.0,247.0,993.0,157.0,4356.0,791.0
P,San Antonio,2020-08-21,598.0,346.0,246.0,1002.0,178.0,4411.0,781.0
P,San Antonio,2020-08-22,588.0,350.0,231.0,952.0,196.0,4387.0,740.0
